case_submitter_id	sample_submitter_id	rna_expression_file_id	ascat_cnv_file_id	caveman_vcf_file_id	pindel_vcf_file_id
C3L-00819	C3L-00819-01	912c2e3a-eba5-4cf7-9675-eec855beb8f9	c8597bee-7516-4a12-a129-be5dd0d4e1f6	b736be39-f41d-469d-bb08-b169b72b11f4	4faf6407-b2e9-43ae-9645-4f9be1d765a4
C3N-02279	C3N-02279-01	02b1a443-745c-4b45-bcad-de47d535f8d9	7cafc95e-d344-4aa2-9028-a0cba4f8b250	d6451602-1c1c-4943-b33d-be433bf59610	503647dd-fbe3-4cd0-b671-a4ffe583ef80
C3L-01603	C3L-01603-01	688a9166-8a2d-4a64-92b7-708457d0de06	a67c7d32-176a-4c00-aedb-53cf519a2ae4	506a4589-2dd8-4343-a1a1-369b473cf220	61fa68ab-c814-459d-bc86-15adc11ed2ed
C3L-00369	C3L-00369-03	8ee2656b-2544-4869-8c78-e24dbbc77f12	da8081cf-50e4-4921-ba0c-eb8a38c2ccf2	e974e61d-1dda-468a-962e-dcc76f93161b	506ba496-0dee-4cc8-8a88-b533d2dacb68
C3L-00907	C3L-00907-03	4e894ea9-875e-46fe-80b1-1a605636a848	507d8538-4000-423d-85b3-206f5f4743a9	d826e717-6f81-40d6-8527-fe5a4c5575f6	cd39f760-05cc-4ce7-a7b9-da4244ac95be
C3L-00907	C3L-00907-01	ffa253ae-7402-4c50-9f5f-d8cb39e46057	5d1042a9-6433-45aa-b5b2-a43875331748	a11cf01f-90db-44a9-ab12-dfbb276d2a7b	5081f628-7f48-48fe-a8ce-16d9dcd3fd52
C3N-01213	C3N-01213-01	a96ebd62-9502-4e53-ba2e-d3fd0b7d7fb6	50b4160d-e68a-4863-89ee-9e6236e82a7e	b438e93a-7927-43a5-a043-19966f27db8a	e6477c9a-25ac-48af-b612-a43e28b04a01
C3N-03088	C3N-03088-01	cdc03ad0-b7bb-463f-be63-77c2fd1ac1a4	5646a0ac-e757-4adb-978a-ac486be18a36	84a7d4aa-cb62-4b00-8a0e-2095ada0e4f8	50d31ace-5e64-4515-a3d6-15c0b73a2105
C3L-01632	C3L-01632-02	c5387f8c-51d6-4647-b268-4c8c74311194	5136b990-9d18-49d9-9fce-f5a484a73fd3	cbb2e9ea-3865-4eac-bef7-6fa2bfe39fbf	ce68a66d-a345-45a3-aab6-85a8bad537d5
C3L-02701	C3L-02701-02	9080487f-981e-4cce-99f7-4f59c2f84e11	51768ba2-daa1-4c53-82bb-48dafc548121	67b2f772-89c9-4d2f-bb9e-601b9e09677a	6b0604df-a059-4c67-b2d1-9b2e5e7549d6
C3N-00848	C3N-00848-02	18800764-22ad-44cc-9c3d-4fbc399caad4	519034b7-fcac-4477-beba-d1b5fe21d939	f23f0232-ab14-453b-b5bc-126bdd852e19	99a2e965-a1ea-4f4d-aab2-76bacec2f223
C3L-00356	C3L-00356-01	7f454a5a-b84c-4e40-b864-3887ef6699da	57a6e71a-3826-4a80-b357-7a251d38ba07	5202c2c6-15c7-47ac-8ee5-320b91dd082d	9657634f-76c5-4752-9893-14284e122f60
C3L-01288	C3L-01288-02	c449f931-da5e-48af-918a-4e0516a2bdb9	e06e5b3a-a078-46e5-92d2-b74f5bd46673	5312bdeb-2816-413e-9ea8-beb79e87626f	f3c4c9d0-c291-4b77-98a2-6e597934841a
C3N-03173	C3N-03173-01	2bce31e9-74b8-4742-95d6-62b63943fda8	d4868133-247d-4368-bb0b-319fab245f6d	df854c51-bc82-4f68-816b-46deec600ffd	53331430-4538-488c-8cc5-e40164c5c139
C3L-03748	C3L-03748-04	92cdbe72-8af4-4e98-87be-9c437978eb0c	ac61ad41-fb38-4566-804d-6c6d8a01f9b4	8a6a01fb-d10b-4dc9-8d57-9c4cb7eb6db7	536c8574-e072-4064-a177-aa95c3ddac72
C3N-00194	C3N-00194-04	71ea835e-68f4-4336-ac3b-b123bc5573ac	5389b123-adc6-4256-a1b0-ffe2d2588a7c	f6a2f239-a400-4f90-a910-01ffd416c830	faefb1a8-18f9-44bb-bbcc-cb479e850627
C3N-01334	C3N-01334-03	82c69289-b7cc-43c3-9eef-084e864628f8	73790015-ab33-46c3-8ce2-9f2bc4a01e9c	59695bbe-09e5-4732-963f-57c7fef6d462	53df1813-ba46-475b-b66f-cce4f2538b16
C3N-00334	C3N-00334-02	e397ba7c-c4fb-4aa4-bc88-9256f5075bd0	812f5401-6618-4b68-88b7-7a06aa030fd4	53f4fe74-74ef-498b-9e5c-aa435382e715	7bd17984-ceb1-4e3f-896a-3eeb2f8b740b
C3N-02010	C3N-02010-03	7fc37238-8758-4de4-ac43-b39ecb78644d	8d557487-55fa-422e-a218-789a140e1618	5429726d-1ae3-4f9c-96e0-ccee853d22e1	e2fcc1c5-8719-47a6-9b9d-2112e043d652
C3N-00337	C3N-00337-03	ac96b7d2-b355-4fa1-9af0-383ce3279a02	6481960f-64b7-4a1f-968d-d07b4c6b56c0	54427693-718f-4410-bd1e-de56742eb0d6	5814dc7c-93fd-4370-a08d-dfb0d055df99
C3N-03093	C3N-03093-03	b127a551-67ed-46f9-808e-0071e11bec53	d022f6b7-0346-4f6e-9960-5a2100fadc55	54b03aca-54a0-43f4-8784-b535eac9f16a	c82606fd-b654-4386-95e1-791b8bf94f94
C3L-02660	C3L-02660-05	e2983e96-2ce4-48e5-8b65-f37d6f4242bc	54efa179-8636-4c6e-b375-4a76beea292e	e09c7c9e-94e0-4288-aca8-1e32d9ed30a2	83090171-21bc-43ad-b657-b23bb1db8492
C3N-01802	C3N-01802-01	641d2294-023a-46ab-b182-32cd85e25430	b73fa5f4-684f-47d9-a264-b15fbb40f6ad	9666f924-772f-4335-9654-223149c555da	54fc1697-91d6-4360-b640-35b8d8d777ae
C3L-02163	C3L-02163-01	decff0d9-8dd6-43c3-8969-0dd7576fd083	a97cd693-c117-4134-aec9-865d24e645a6	550fa161-f0bf-4363-93fb-79eb8762e894	8e9967ff-db19-4399-8bed-a4fb1e4f46f6
C3N-00850	C3N-00850-02	68e1a367-d8db-46c5-871c-514adeebfd27	667c35e1-de2f-488a-9f0d-ead0b3f95a8d	556317e0-78fc-4463-b807-fcd7f720e763	82e365ee-5431-4288-b4db-a978205eb370
C3N-00852	C3N-00852-03	aa56422c-57d7-49af-9f8a-bd004ddc08fd	b9c0d00d-13e4-4e98-bf07-b83117d551c6	557149a4-f3ed-48c4-bb0b-97d1887ab978	caf91d5f-bc54-4257-990a-6507c1485eea
C3N-00953	C3N-00953-02	32fde02f-b550-4680-a2d5-32153097ff21	558964ba-bc70-4726-9e7c-90cd0ed5db48	b9c9abf5-7b0e-425e-8c3b-4fdbfe31fe3a	93ccc6a8-515f-4722-8351-6df74e37186c
C3L-00157	C3L-00157-02	034d84a7-9f94-4bcf-88f4-e4d5c47bc0d8	c70c6b71-e25b-4690-a9bb-6adcedf6fc53	d84295c2-10a6-4ccb-958a-522974d6505a	55a7a13c-0a70-4afa-9e70-0933b2548d19
C3N-02716	C3N-02716-03	1c365ed3-bf93-4101-baae-2693408b0457	c2e1bab3-b039-45c3-a277-b6fa2a2c7d0f	55a7e471-4358-4ec9-861c-13c873ea5f8c	94bd56b7-1edb-4a18-8404-1c21769fd458
C3N-02181	C3N-02181-02	1b9a7cf2-ebbb-4b93-9b46-aa582d209b9c	55b66086-be8b-4360-8b46-d043f1ff106a	7fac9ab5-1773-4603-9925-c0876be5952e	7296319b-a8f2-46eb-af00-30dc3886308b
C3L-00893	C3L-00893-02	89b8721f-9143-4ef5-9982-80c5fb6ae76b	55c2558a-7cc4-4d44-85ae-f971a29ca2c7	df9a23c5-d497-4b6d-9afa-c7e679d8cd03	e8d71f99-039c-43f8-9b23-977b05d27b6a
C3N-01071	C3N-01071-03	6cb5b5a4-3ef8-4707-9a75-c1fe5f0fb24d	cc552db4-068e-43e7-80da-a22a96c7e6c9	5698aa3b-b27e-4c67-91df-61cbe6b8ceee	7f77f37a-5ec0-4690-816e-863a057b92be
C3N-00646	C3N-00646-02	b587a77b-2eb2-463c-8089-b82a5bf6d3ff	f2207ed2-6c7b-4b0a-aa58-892dd0c3a3fc	bc56780a-4a9a-4e1a-bf77-5764aa81dbca	569d74a5-1eee-4350-befc-a02d8f4a5eb1
C3N-00307	C3N-00307-02	ff17fa28-7713-4f12-bc8f-06978606c303	b47ce9bd-bce9-4f11-a5b4-caceb792789a	56a75f7d-fc89-4916-890e-900115d99a0b	e17effe5-e7bc-41e8-8994-3b497952fcbf
C3N-01175	C3N-01175-01	40859892-ebc9-4268-a2a5-0421dc0a03fd	72bff1b7-e27b-40bb-b851-824ba457a22b	56b9b217-f286-43bd-b800-741b759317a3	bb9dd085-59ed-4e59-848b-032396dfa7b5
C3L-00568	C3L-00568-01	ec412ff4-25c1-4f8f-a291-b1dd414a64b7	d475245e-e7ea-4fe3-a83a-9451fb5e7bb6	9aad6f23-6246-4eff-880f-4b4b2ed8c5ef	570c27b4-8cfa-4c4e-8b56-2ea393adfafd
C3L-03387	C3L-03387-01	bfac79b0-d94d-4d27-bc68-900dcb5f1f9a	5749193d-a61f-4cda-901d-e703dde4711b	c197e287-e621-4ec6-a779-5c34adf665e9	fcfc4044-43b8-433d-8eb7-bdfb6f044e38
C3L-03388	C3L-03388-02	28803097-586f-46fc-8a65-c280c504baed	ced9d33d-72b4-4214-92f1-41a2ea3c0bd6	579c1329-399f-4a9d-b2df-ccba8845bde3	8b97dc22-4498-4322-afad-7933cc81becb
C3L-00607	C3L-00607-01	835c09cf-9cdc-4c47-99b1-288c070391db	add879c1-4a24-499d-b51c-3320ec69cee0	579e719d-bda9-4b38-bc78-4fb7e2305173	7dd6a67e-1745-4844-b9e0-3d790c38fb2b
C3N-01515	C3N-01515-01	4acf2460-29a9-4d3c-adc1-3460b346b4b0	62eb27ab-68e8-4501-9c3a-42730163ee0b	57b533b4-3fd8-424f-80a4-ced21af071e4	bb6e582c-a6f2-44df-9b4e-c23b1887363e
C3L-00677	C3L-00677-72	699eceef-c640-4740-afb9-5e4952979493	e13375de-12df-48dc-8f51-2771be3a371b	faa838e0-17c5-4111-8f8b-8c02494c58ec	57b8175c-a0e4-4eaa-a53a-70d6caa30852
C3N-03490	C3N-03490-02	88221ce2-76a7-48bc-b657-b11bfb1a4800	d1c1728d-134a-48e5-ac7c-b5ffec0558cf	57f51d85-4966-4a73-9bdc-7a73dd11b5e0	68f69dee-4d60-476e-bfcb-8e7de9f6313a
C3N-03754	C3N-03754-01	73a962fc-09d5-49ae-8704-e38d49d5227a	57fbabb0-1f80-499b-b51f-a27044384019	f11cfb29-8e38-4c0b-9efe-9e62aa9c7914	875f7052-8613-48b3-b950-45745dd4d05b
C3N-00377	C3N-00377-02	8b6bb525-8aae-43ae-81fd-69b7097c4d4f	58091285-cbd9-4d83-9d8a-96f6984e04ce	6be7b5dd-91c9-457f-bee6-3b10ba212f78	b06671b1-b701-4a94-8e34-0b545e74f14e
C3N-03486	C3N-03486-03	44ba9214-4e57-4e62-9b51-1bd0d39d437d	6bcb461e-5f83-435e-b48c-8f1114b4671c	581ffe59-a387-4fac-a2e4-37278fc7e0e6	bea008b4-86ec-4ca1-801c-4aae0323abcc
C3N-02944	C3N-02944-01	fea1988a-7d1e-45e3-a0e6-c2857713dad4	d73bbad2-fc5a-4fc6-80a4-a9dd472155af	5854e1b8-a988-49f8-a706-4bb1f97faafb	5b4b6804-92ba-420c-bdcb-3a4964353b94
C3L-01557	C3L-01557-01	470b07b9-b544-479a-a2c5-39e3176dfc6d	59e60ca8-d6b2-4f73-9d38-0898e412a044	89fd0ced-f75d-4948-8b6e-4fae1a42ee23	db3d87fa-fba8-4872-8f21-4e5ae3f55355
C3L-00949	C3L-00949-01	2791f8f6-450d-4446-bf70-60011ee062f5	6a971593-b0ef-4496-be89-fe83ec8a5c74	9cd0f28c-18a8-4c30-bcec-afd2d502ed6f	5a7c2824-91b4-4a1f-8b29-a8c6442db55e
C3L-00136	C3L-00136-03	f4746844-6539-45ed-aebd-a7476b1474a2	6f2f3985-cc16-4099-a01f-3e627e6a623e	5aa2e80f-90f0-4e38-b970-ff25d7999ae1	5d06f405-e6f2-4b5d-ba1d-dc8bdb5da5ad
C3N-00323	C3N-00323-02	09536549-1ea8-4f30-aa4f-626000a0d7ed	9f8e8242-230a-4ac3-84c6-7420660ce42b	7fa320c2-a7c5-46cf-ad0f-2c37eb68f8b6	5ad34db3-d0d8-4be4-b006-5036f7c2a89f
C3L-01256	C3L-01256-01	367bb6f8-201a-49d8-a76a-5af348b7e267	5b8b3635-0914-4353-bf35-d85e7502a5ca	edd98063-bd9f-4794-9969-e13170f49a90	c2e485d6-5ad8-4939-85a2-8a3be9295903
C3N-00247	C3N-00247-02	9bcfcaea-1536-4864-98e4-ad0d76bf61f5	5cbde3b7-6598-454e-af49-f37e8a037f88	5e1c0424-7f88-4ff3-aa7a-774c76a5c932	7564d951-fcb0-4006-8644-9913df7b8ab1
C3N-03886	C3N-03886-03	41858841-4b5c-4444-ba26-bf220de26093	ed1cdf15-e8db-48e4-9140-d0ea8c3a1245	5d5393f8-4b16-4b83-95f1-dded2e02b0f2	cf67dc17-55a9-48d3-a78c-2b138be9ec25
C3L-00813	C3L-00813-01	895268f6-d513-4bd8-b625-e6a23a99f215	5ea5f6c9-116e-4dc4-b3f9-8f8feccc67f4	97ae2957-b12b-49c7-9501-775f4891272f	8a1cb556-7fe8-4af5-8ca5-05f7b92f0944
C3N-03457	C3N-03457-02	d24805cf-4bd5-4876-8435-4f983b73e00f	c4987b59-6584-4a8c-bd58-60490bc63ffe	689008b1-d571-4c62-8e22-fdfeea44d36f	5ecac53f-4072-45e5-84d5-7cee1871d344
C3N-01645	C3N-01645-02	fda80388-60d8-4f21-a54e-d8133cacedd9	dc1d82b3-c8ad-4537-baa9-431d0de407e3	96c1c2d8-7f2b-4956-a01e-6e7cc632b844	5f1f63c4-d338-4fb3-8101-ba84e37c3d8c
C3N-02339	C3N-02339-02	f7f46527-516a-4b15-9055-4ddcacd83fbb	d88767a4-fb39-4a7a-945c-4faba1bdbe78	9c60d96b-bd98-4320-a982-52b761051152	5f2b1c22-93f1-4ad0-a928-869d0c9f4585
C3L-02345	C3L-02345-02	5f9b0a2a-cc1c-464f-8c4e-534475e98fe5	834b6205-c3ab-434e-816e-c4332f373cfc	8cf6ca3e-fdf3-4e72-a4db-b1d91f1378ed	5f42a8b8-929b-4a18-a643-908c88115c65
C3L-01662	C3L-01662-03	a576d257-4756-4b52-b125-68cd35145fb8	5f7d1022-447c-4054-af0a-803750e59b0c	f22c2e37-2298-466d-8aa1-ceaf776d8274	c81513e8-086a-4aee-b816-c5562672268a
C3N-04277	C3N-04277-02	8f4d759f-e6ad-490e-b723-2e6a46d7d433	5f807902-5338-45ca-a9c1-2da3811d8a70	a426be94-f490-41a7-bf45-64ec8ea353f9	96daf5da-bd98-476e-96c0-ad60247efd29
C3N-00310	C3N-00310-02	edbaa692-8820-4f24-9ed6-9472397127f2	5fa7dacb-8775-484e-93bd-15a4e791e612	5fb40573-dd9c-46fe-bb83-cd2f68832cba	68c47c67-8105-4bbb-9363-47664cad493c
C3N-00303	C3N-00303-01	1845c68b-cee1-41bf-b40f-e6aa7b96cadc	6130a156-12b5-486c-8685-b597702710b4	6017cd0d-4c43-46aa-a669-b2a995dce039	7edf9120-1ca2-490f-9242-d2466fb9a2ea
C3N-01367	C3N-01367-02	64de916c-1e9b-42a9-b638-abf8867973a6	60428ddc-adb9-438f-b827-b79501fa3555	df23b2a3-1def-4f38-96b5-0f91d0ac8926	c0f29e53-853f-4e58-b011-cc6725877111
C3N-01851	C3N-01851-01	f8bd7ad3-9e0a-4a73-a1d5-520a52c014d6	b65d970b-5e74-4f38-9b0c-5e56d96aa8c6	70fdb746-97f2-4797-a0b7-198c642e0967	604f8f20-2747-4719-8fc4-a2aebd0930c5
C3N-03433	C3N-03433-02	377c6394-1b92-4d92-aad7-233a8c8f17fc	9b0449b9-cca3-4a24-bd8f-98839c1fc811	fe6e7dfc-72cf-4cb3-a2c0-fd19a2fb9e34	608991eb-f876-49ee-94e0-8dd8dc85d70d
C3N-01620	C3N-01620-03	834908d0-d5a1-48b2-9065-42c31f2035b8	b904ba26-cddf-4eeb-8f70-227bc2d60f0a	6125ba29-7653-48b5-9995-ceacc24988b4	6f4210e0-db50-4047-a370-44dbaaa4640a
C3N-04280	C3N-04280-03	2ff2c75a-c80b-49a6-8ea4-bb450800a2e9	e85a5a24-fe51-4b9d-9004-1c0c04be36c3	bc53e044-2b9d-4392-ad89-14507b6948d6	61c2b50e-9d52-43b0-8b22-049c0e13eb00
C3L-00963	C3L-00963-01	377d776f-938d-4681-9493-28ade644ab89	ff4e8921-53fb-4630-aff8-f00ddf318360	61e039ef-d2c7-453f-9c59-066bfc97663a	b818d98e-4b33-47fc-8d83-c4ed3e1af7c8
C3L-01287	C3L-01287-03	e3fca10d-7db2-466e-a36b-2b9068473cab	cae52580-4bcd-419f-b635-bc450d225007	61e43ecd-53c9-4d3c-ac7d-7fcd46935539	6edec1ea-38d2-4f03-aa46-6a6b9c422db9
C3L-03965	C3L-03965-02	62b3b5dc-197f-4048-80c0-a6816dbc9c60	634720ef-896f-46fa-80f4-d183a4adddab	a3f72399-ee4e-41f6-8ccc-fcc1ca12c0a5	83a198ad-01c4-4e49-ac68-18b30ed654d5
C3L-00079	C3L-00079-01	d4f92d5c-ae0d-42b4-9e66-b4f0cd94d4a5	8b189874-1872-479b-a1c6-4dd8d217d254	639b5330-9cb3-488e-be5f-f64520a31d05	772dda61-9ab9-4f35-ae1e-cf240662609d
C3L-02127	C3L-02127-01	66a13830-5fa6-4603-92d8-1c804af2d51e	7bd75360-0432-4245-a2ee-895f725ea98d	64143c59-ff4e-4f5f-8136-dbc62819ee8d	e20eee16-1efa-4de1-92df-64a087f70769
C3N-03424	C3N-03424-03	8edf3592-7e18-45ca-8b4e-d018c6c637ab	ea355f76-8b03-4e7c-861e-acc230dc0b58	c4649f90-8b4c-4a02-a544-8e1b4b98823a	64389a17-aa7c-4e48-8f88-16f7ee9bcc82
C3N-02769	C3N-02769-02	1f7210ac-421e-46b0-bb9e-802603a75dd4	75538543-297e-4fe4-9ea6-771529b09264	e830c52c-21bc-4848-b197-a08a07e80612	644951f3-ea38-4826-a4c0-95d3a7f931ee
C3L-01054	C3L-01054-04	e7d4642f-3531-4ac1-9225-be76033ae612	646f850a-0c0a-4eb3-ab64-ecaeac40fa7a	b2146c69-015a-4af2-bca8-135a5d09f500	ab088293-6a74-4830-9426-582fcd397dce
C3L-02955	C3L-02955-01	45f1815b-f70e-4817-a16a-b03672c47b30	64a9da2d-a903-4aa1-95f0-59ba7d1a988c	6eeb5010-4570-4588-80fd-2b9f39dfa1b3	64d30132-fb17-4af9-b254-f02b34ad41ee
C3N-00953	C3N-00953-03	dcf72985-1920-46b0-b8d8-8e976364edbf	d6391070-9a3b-477a-bf63-8cb9b1d664fb	64b8dfd9-bfac-4765-b9bb-78cc6c52f9b9	bb80abda-a5d0-41ca-ad44-0544877d6c21
C3N-00577	C3N-00577-04	63f9f7fb-d51b-4a3b-a069-ca453c397e67	64c0d07e-f0b9-4878-81bf-d724310d585e	ccb9299d-1cf8-4687-b8d7-fb363315f4a6	8775289d-ad2f-44e4-870f-0b174b9cf08a
C3N-03440	C3N-03440-01	34e73e8b-2dea-4667-a4dc-18671411336f	64d8660c-fbb5-4bd6-9a69-a18ba2103bc4	f6e56f32-c754-4523-a893-c793af806244	670edb90-7dcf-47ee-9a74-4d4615d88b1e
C3N-03670	C3N-03670-01	465b727c-4464-4c38-8b30-c7090be0e74b	cf496c00-7768-4df9-92d7-5201827b570f	6513b3ba-4fab-4d39-bb0c-bf5ccad631ad	9fe3c483-71ad-489f-b825-513a94bdd2c6
C3L-00026	C3L-00026-01	9d1c97cb-2808-4cf0-b9f4-8cceab5fc4c8	66d13e61-52b3-4bbf-b4ad-0936eabbf5ab	f7d16d2f-340c-4060-aa5d-9c0a3cb77a61	a3747b30-eb50-4a0c-ad3a-2f72ed436316
C3N-01715	C3N-01715-02	5c327e53-73f1-4e85-aa8a-faa7c360f711	6738cd30-7f3e-493a-a7b8-5ac521dad04e	8a54ea0c-c54f-41cb-8aa1-40a2ba7f5f08	fb9402a0-a8a3-4eed-b0ca-ba9ea4bd7d2b
C3N-00294	C3N-00294-02	ecf70659-be5e-4c15-b9f2-f90839e22117	6749d5f5-893f-47e7-9b71-669fc54997da	d92437b6-ba70-4d97-965b-86e141072415	bfe0724f-fcd9-46a3-b4f5-f264a82f1fa5
C3L-00606	C3L-00606-01	f3e7a961-5085-41fb-9979-933721343b79	aa6611c1-9339-41a8-bb48-27930d95213b	b71bd48a-1efb-4bd8-8547-19fe8705030f	683bd7bd-12ed-489d-a2d9-c941a8c9e1f4
C3L-04473	C3L-04473-01	7bff4432-d6da-4114-bbd2-6b4859d76d0c	bcac4e3f-3e51-4eda-94ff-52aba0a6356e	684aaad6-e97c-41a4-9973-60aee9629104	fedc384f-83f9-4cdd-84ff-5cf5e8a1cd05
C3N-00579	C3N-00579-02	87db2f51-5565-4904-a158-08180ce0da83	cdf7d753-dfcc-42e9-a60f-72b667c61016	69628cd8-b3f5-4b06-b815-21755440ac90	dc72a1b3-be79-4786-83b1-20e44d451ca2
C3N-00390	C3N-00390-01	e1be0608-2e39-4638-b9cb-1fb50feeabf3	69c5d369-ec3e-40a7-9966-2daeb1499f33	f6682f97-fd2d-4af9-a68f-edc6ea9d1c3e	9fdee4ac-ac68-4a53-82b2-d95c3d808302
C3N-00831	C3N-00831-01	904c815f-5fab-46bd-8071-2b0e4468abc2	6a2e9d0f-723b-4319-9407-ac7a06bf72ca	ad42c16f-ab3c-4104-96dd-97e3df09d91b	6a157fc2-77bb-4ced-be52-affacbf9ff19
C3L-01138	C3L-01138-01	00a92589-6683-4500-9c24-58869820e41b	d2076281-afbf-4050-a507-fb8af3d81e22	6c9360e8-3f4b-4ffe-ade4-f47b01bcb4fb	6a2b42e3-5bca-4607-89a1-d351ce9e42ac
C3N-03781	C3N-03781-01	ce5ef756-d9f5-4dd5-956f-a7ec83d061c2	6a62d60e-210e-4ba1-b4ed-591f7894aad5	eb453c13-882d-4aea-97ca-799240b1fc55	6de97261-1f1b-4753-b150-55d8b45a0dc9
C3N-01947	C3N-01947-02	1d92209d-ab68-4765-aa93-3fd476244b5c	c2402386-246d-4439-9543-ba7ec16456c3	f59b02e5-5856-4a4c-9e0e-667b6e218a0d	6c038973-e479-4d5c-a3a1-02c11e702f82
C3N-00518	C3N-00518-01	506d7859-0365-4a18-9da1-7c45d45cc243	aefa271e-946b-48d1-9ec0-5f2bbc19abd7	6c30964c-982d-4831-a996-8b03fcd7987a	d755a347-a35a-48a2-b32e-e2a86477f6ab
C3L-00902	C3L-00902-02	7591edea-ffb0-4d69-a2c8-2dd1d8e4a9ae	da7a4ad1-cdc2-42ce-8596-dfb1f453d439	b42b4b2d-83e0-49c5-baf5-58c765079476	6ca11036-a3ee-4249-b33b-75659768a9d7
C3N-00435	C3N-00435-05	71fa4faf-14d3-49b2-9847-812b26c33572	6d49cf6a-fd48-491b-8205-554960feb0e2	bca9a732-4b74-4912-b05e-8bf592ecd2c2	792b23dd-1a69-4689-b8b8-6380aba15a79
C3N-00149	C3N-00149-04	de7df320-efc0-4750-a438-9b8a2e8b84a5	bcfb1775-5df6-48a7-a1b8-c803d759ac84	9f359991-62f9-4cef-91b6-5be1463abd29	6db98271-e30e-4bcb-a970-da0741f31ddc
C3N-03780	C3N-03780-01	93bea9f3-d452-444c-aca3-c9e8aaa5a047	c4d60530-18ea-442c-bd91-44383c4e63f8	6e05d066-a396-497c-a9da-8147aa6ad373	be121afe-7277-4346-89e2-343dfa827088
C3N-01016	C3N-01016-02	4f445830-077b-4d1c-b696-02e8e2be2400	901f2efc-02b8-467c-af10-ca5eb87c93cc	6e895e53-8fd9-425c-ac37-4083a7998a3b	6e3dd53a-b941-4dff-a78c-efe7469e7ff9
C3L-02168	C3L-02168-04	98973d38-832d-45e1-8e14-9b4a4e946c97	6f7331e0-f408-4c19-88fa-4e7757cabf9b	7402c781-b75e-4f4d-9f42-85e50e6ccce4	951e7164-465b-49df-945c-d5699e309dea
C3L-00145	C3L-00145-02	f91a79e0-852c-4f34-b53f-0ef927ac0df6	70ca150a-d4bf-494f-8b62-84efd34d4eae	a00e9e72-a1ab-4d87-8aee-65c884019f90	bd69f425-f866-4edb-a4b9-4c755e8eb4c7
C3L-01149	C3L-01149-01	32482364-5c47-4815-a467-099c22e7854c	712f31d7-afc1-4481-8312-32665e3d4a00	99d4f6af-7ad5-4835-af35-7d58c3e8f337	9fc0a791-6d7d-4888-879c-ed1c78160cd8
C3L-02649	C3L-02649-04	7fc8ca15-8187-49ad-88ff-d14a7c4c8853	71f07eca-595d-4f03-8cda-00fe063ba4b1	c975c82b-c04a-40e7-9699-861c8652356a	9edeb03d-0346-4636-8e77-56c10a8384a2
C3N-00545	C3N-00545-03	82c310bb-80f3-4c8c-a971-6fa3f4080946	78a111fd-3887-42ba-b1ee-a5764947cc3b	9fa46bd9-96e7-4817-bfa2-b9e23405e01d	7281cc17-de7d-4b29-854a-d3229dbd2f52
C3L-03394	C3L-03394-03	f5267066-16ee-4598-a959-e954a8f98ec4	72bd120e-10b2-471e-a8ee-79ddb31cb2f3	83232481-d17d-4ebe-a694-5c4b49a7cdf3	87dc55d4-32a0-446c-ab4e-70018597171f
C3L-01045	C3L-01045-03	251394da-d748-4282-8c85-820509ac7e44	dc26252a-e873-417e-bfb1-ef8fb3e3d512	9a973821-f982-4eb2-a3a3-0c406cb2a47a	72ebf32b-548e-4651-a23a-575174ef5556
C3N-01220	C3N-01220-01	aed49365-437c-4209-919a-8229788a0620	9f6af1bd-da5b-4712-b78d-13bcadc9b3d5	7329ad3a-f22d-4ddd-8295-a2275465401c	ab0beea2-7d93-4dd7-b0f2-637516df6a62
C3N-00661	C3N-00661-01	31e7dfc8-518e-4f46-8570-c91fc83cc5e3	bedc7a7e-761d-43a6-b3b6-e5249811f0cf	735f773c-4b6f-45e0-8d92-882322a3bc48	aa4fefef-494e-4bc1-9719-f9e063ed88f6
C3N-00168	C3N-00168-02	3a3a8fef-ba1a-4c73-98f4-4b4d620055a5	8e25c465-db5a-4561-a0e9-578f74322fad	73670325-d75a-476f-bdff-eca6fc9e1443	e1e3ef9a-d263-468e-83ed-d3e039653533
C3L-00017	C3L-00017-02	a1d1647b-8bb8-4244-9b65-ac12b742f246	7446fcf0-b95b-46b8-9db2-9f532b7eacd6	7d7d36ee-2da0-4ff9-a997-2df5feb8fd14	cbe80b73-b87a-4440-80e5-ccb7204a9033
C3N-00832	C3N-00832-01	e1f1f23b-8a51-4331-9823-f3d3d574349a	becc7d52-fd7d-4946-b3a0-9d19fcc62553	7aefe3ad-6461-4ca2-9b7d-18cd3cef4553	7481aee6-0b13-481c-a1fd-b289275c8863
C3N-00559	C3N-00559-01	62b65fcd-a4ec-4248-bacc-a624ec45690c	c2afbf84-7168-4c7d-80e2-3f281e1e0f6f	7555ccf0-0be3-462f-8c10-a5ebaabad4a2	df044e25-2089-4cbc-92c4-702bc18a6207
C3N-02788	C3N-02788-01	1e84e1af-f14c-49d3-b7bd-b1d62af4f500	76703ac8-adae-4376-a76d-3bce06a7c256	ab249d97-0d7e-4319-9344-fc6e42979960	be057fa1-f6c1-42f4-b421-a0401d5ed03b
C3L-02504	C3L-02504-01	12b28d4e-4e1f-457d-bb8a-7bbd275352d7	76a019d9-5229-479a-9f0c-e37315398fbf	d055c85b-8c09-4b0c-ab89-162472ac0835	ae07ed66-ef03-4461-ae82-0b04b9e44d03
